0.689962 0.159626 0.268492 -3.12425 0.00159402 0.0495904
0.689949 0.159648 0.268436 -3.12428 0.00152029 0.0496727
0.689949 0.15968 0.268455 -3.12424 0.00150169 0.0496659
0.689965 0.159671 0.26847 -3.12421 0.00155773 0.049623
0.68996 0.159668 0.268482 -3.1242 0.00151901 0.0495739
0.689953 0.159656 0.268454 -3.12423 0.00153937 0.0496905
0.689963 0.159653 0.268464 -3.1242 0.00155724 0.0496322
0.689969 0.159668 0.268491 -3.12422 0.00151789 0.0495135
0.689946 0.159672 0.26846 -3.12421 0.00144574 0.0496475
0.689949 0.159658 0.268449 -3.12426 0.00144494 0.0496643
0.689976 0.159672 0.26849 -3.12423 0.00151835 0.0495489
0.689952 0.159654 0.268452 -3.12423 0.00155736 0.049648
0.689955 0.159676 0.268489 -3.1242 0.00150034 0.0495747
0.689959 0.159669 0.268482 -3.12421 0.00150142 0.0496471
0.689945 0.159664 0.268475 -3.12419 0.00152009 0.0496398
0.689951 0.15967 0.268426 -3.12426 0.001521 0.0497072
0.689946 0.159657 0.268485 -3.12417 0.00150116 0.0496138
0.689949 0.15966 0.268441 -3.12426 0.00146479 0.0496897
0.689949 0.159702 0.268479 -3.1242 0.00144443 0.0496165
0.689952 0.159687 0.268489 -3.12416 0.0014637 0.0495998
0.689954 0.159663 0.268474 -3.12423 0.00153773 0.0495909
0.689939 0.159684 0.268474 -3.12423 0.00144523 0.0496317
0.689953 0.159673 0.268476 -3.12423 0.00148248 0.0496328
0.689943 0.159669 0.268455 -3.12422 0.0014262 0.0496381
0.689952 0.159654 0.26848 -3.12422 0.00150085 0.0496149
0.689946 0.159671 0.268496 -3.1242 0.00150049 0.0495908
0.689954 0.159681 0.268479 -3.12423 0.00148184 0.0495918
0.689946 0.159652 0.268464 -3.12423 0.00152044 0.049673
0.68997 0.159674 0.268486 -3.1242 0.00150036 0.0495731
0.689949 0.159661 0.268468 -3.12422 0.00148231 0.0496144
0.689972 0.159681 0.268507 -3.12421 0.00144351 0.0495238
0.689951 0.159661 0.268479 -3.12422 0.00146275 0.0495556
0.689957 0.159655 0.268466 -3.12423 0.00148214 0.0496068
0.689961 0.159671 0.268475 -3.12421 0.00148286 0.0496469
0.689948 0.159661 0.268496 -3.12421 0.00157477 0.0495825
0.689934 0.159665 0.268463 -3.12422 0.0015014 0.0496414
0.689959 0.159656 0.268487 -3.12422 0.0015188 0.0495745
0.689947 0.159674 0.268499 -3.12417 0.00144456 0.0495734
0.689943 0.15968 0.268459 -3.12421 0.00146459 0.0496647
0.689956 0.159684 0.268492 -3.12422 0.0014819 0.0495977
0.689942 0.159661 0.268481 -3.12421 0.00148281 0.0496469
0.689939 0.159682 0.268472 -3.12424 0.00146389 0.0496407
0.689966 0.159667 0.268478 -3.12424 0.00150024 0.0495807
0.689942 0.159618 0.268431 -3.12427 0.00157736 0.0496981
0.689961 0.159686 0.268497 -3.1242 0.00144374 0.04953
0.689956 0.15967 0.268489 -3.12417 0.00148211 0.0495907
0.689957 0.159658 0.268486 -3.12421 0.00151942 0.0496076
0.689948 0.159661 0.268459 -3.12423 0.00150144 0.0496479
0.689947 0.159659 0.268485 -3.12422 0.00151879 0.0495728
0.689967 0.159655 0.268478 -3.12419 0.00150103 0.0496131
0.689952 0.159613 0.268479 -3.12424 0.00161344 0.0495794
0.689954 0.159676 0.268487 -3.12419 0.00151938 0.0495995
0.689961 0.159683 0.268496 -3.12422 0.00146221 0.049531
0.689953 0.159683 0.26846 -3.12423 0.00152124 0.0496753
0.689956 0.159688 0.268484 -3.12417 0.00148193 0.049574
0.689956 0.159685 0.268464 -3.12421 0.00146395 0.0496248
0.689947 0.159651 0.268474 -3.12423 0.00151972 0.0496311
0.689942 0.159661 0.268462 -3.12421 0.00150158 0.049647
0.689944 0.159671 0.268467 -3.12421 0.00142632 0.0496474
0.689937 0.159675 0.268442 -3.12424 0.00144677 0.0497227
0.689944 0.159671 0.268485 -3.12419 0.00148213 0.0495972
0.689951 0.159656 0.268452 -3.12421 0.00153913 0.0496644
0.689944 0.159651 0.268433 -3.12425 0.00154016 0.0497392
0.689953 0.159685 0.268479 -3.1242 0.00142655 0.0496157
0.689955 0.159663 0.268484 -3.12422 0.00151859 0.0495567
0.689938 0.159667 0.268459 -3.12423 0.00144598 0.0496723
0.689965 0.159662 0.268459 -3.12423 0.00152048 0.0496724
0.689961 0.15968 0.268459 -3.1242 0.0015012 0.0496153
0.689954 0.159664 0.268457 -3.12423 0.00150146 0.0496486
0.689967 0.159661 0.268488 -3.12421 0.00151875 0.0495637
0.689968 0.159654 0.268488 -3.1242 0.00153757 0.0495721
0.689953 0.159696 0.268464 -3.12419 0.00140847 0.0496411
0.689964 0.15966 0.268512 -3.12419 0.00149928 0.0495135
0.689965 0.159688 0.268502 -3.1242 0.00146234 0.0495315
0.689958 0.159651 0.268465 -3.12427 0.00153764 0.0495989
0.68995 0.159662 0.26848 -3.12422 0.00151947 0.0496154
0.689943 0.15966 0.268472 -3.12421 0.00151949 0.0496052
0.689967 0.159668 0.268517 -3.12421 0.00151748 0.0494982
0.689957 0.159687 0.268456 -3.12421 0.00148304 0.0496495
0.689954 0.159652 0.268493 -3.12416 0.00153791 0.0495804
0.689961 0.159661 0.268472 -3.1242 0.00155696 0.0496158
0.689944 0.159667 0.268474 -3.12424 0.00148229 0.0496235
0.689949 0.159626 0.268461 -3.12422 0.00157685 0.0496551
0.689954 0.159679 0.268478 -3.12424 0.00144461 0.0495996
0.68996 0.159667 0.268463 -3.12423 0.00146397 0.0496322
0.689966 0.159694 0.268466 -3.12423 0.00142563 0.0495637
0.689962 0.159668 0.268512 -3.12419 0.00146203 0.0495135
0.68997 0.159671 0.268502 -3.12421 0.00151802 0.0495234
0.689969 0.159672 0.268492 -3.12421 0.00146285 0.0495642
0.689942 0.159673 0.268447 -3.12419 0.00148369 0.0496803
0.68996 0.159642 0.268486 -3.12418 0.00157481 0.049564
0.68996 0.159678 0.268475 -3.1242 0.00142521 0.0495734
0.689954 0.159655 0.268473 -3.12422 0.00151952 0.0496151
0.689952 0.159668 0.268474 -3.12417 0.00151923 0.0495723
0.689971 0.159667 0.268504 -3.12417 0.00155561 0.0495305
0.689964 0.159674 0.268489 -3.12417 0.00151911 0.0495717
0.68995 0.159662 0.26847 -3.12422 0.00151931 0.0495973
0.689951 0.159665 0.268453 -3.12421 0.00150165 0.049647
0.689946 0.159666 0.268475 -3.12424 0.00146324 0.0495981
0.689951 0.159656 0.268452 -3.12421 0.00150189 0.049664
0.68994 0.159651 0.268448 -3.12421 0.00146393 0.0496644
0.68995 0.159699 0.268479 -3.12422 0.00142541 0.0495999
0.689953 0.159657 0.268454 -3.12422 0.00153956 0.0496984
0.689967 0.15966 0.268488 -3.12422 0.00149993 0.0495556
0.689963 0.159662 0.268512 -3.12417 0.00148105 0.0495298
0.689953 0.159665 0.268493 -3.12419 0.00151869 0.0495559
0.689952 0.159671 0.268455 -3.12425 0.00144564 0.0496572
0.689942 0.159653 0.268442 -3.12422 0.00154027 0.049739
0.689969 0.15965 0.268486 -3.12423 0.00151858 0.0495636
0.689946 0.159675 0.26848 -3.12418 0.00153964 0.0496495
0.689944 0.159678 0.268459 -3.12423 0.00148282 0.0496484
0.689963 0.159678 0.268497 -3.1242 0.00142437 0.0495295
0.689967 0.159643 0.268484 -3.12422 0.00155667 0.0496134
0.689964 0.159708 0.268478 -3.1242 0.00146265 0.0495907
0.689947 0.159677 0.26847 -3.12423 0.00140665 0.0495891
0.689963 0.159663 0.268448 -3.12421 0.00148333 0.0496659
0.689931 0.159699 0.268459 -3.12424 0.00137054 0.0496644
0.689962 0.159668 0.268466 -3.12422 0.00151937 0.0495987
0.689956 0.159639 0.268499 -3.12419 0.0015559 0.0495566
0.689943 0.159674 0.268474 -3.12425 0.00146346 0.0496151
0.689957 0.159669 0.268461 -3.12421 0.00146459 0.0496654
0.689955 0.15966 0.268455 -3.12425 0.00142521 0.0495888
0.689952 0.159643 0.268476 -3.12423 0.0015377 0.0495896
0.689951 0.159663 0.268444 -3.12424 0.00150177 0.0496646
0.689959 0.159654 0.268468 -3.12424 0.00151895 0.0495812
0.689962 0.159665 0.268464 -3.12424 0.00148197 0.0495992
0.689945 0.159643 0.268451 -3.12423 0.00157661 0.0496892
0.689956 0.159663 0.268448 -3.12425 0.00146431 0.049657
0.689953 0.159654 0.268462 -3.12422 0.00150097 0.0496135
0.689946 0.159651 0.268444 -3.12424 0.0015206 0.0496804
0.689973 0.159635 0.268478 -3.12423 0.00153843 0.0495883
0.689963 0.159662 0.268466 -3.1242 0.00151976 0.0496148
0.689938 0.15965 0.268465 -3.1242 0.00155722 0.0496318
0.689958 0.159644 0.268473 -3.12424 0.00150051 0.0495981
0.689948 0.159646 0.268474 -3.12421 0.00148213 0.0496469
0.689929 0.159681 0.268444 -3.12424 0.00144655 0.0497083
0.68994 0.159666 0.268461 -3.12423 0.00150141 0.0496476
0.68995 0.159667 0.268481 -3.12418 0.00150122 0.0496236
0.68996 0.159673 0.268464 -3.12424 0.00148197 0.0495996
0.689963 0.15967 0.268486 -3.1242 0.0015378 0.0495894
0.689944 0.159659 0.268444 -3.12424 0.0015206 0.0496807
0.689949 0.159659 0.268487 -3.12424 0.00148176 0.0495979
0.689956 0.159667 0.268497 -3.12419 0.00150005 0.0495571
0.689949 0.159654 0.268467 -3.12422 0.00151998 0.0496396
0.689961 0.159697 0.268481 -3.1242 0.00144451 0.0495722
0.689945 0.15967 0.268467 -3.12422 0.00148274 0.04964
0.689972 0.159669 0.268503 -3.12422 0.00144216 0.0494889
0.689969 0.159683 0.268505 -3.12419 0.00146275 0.0495571
0.689945 0.15964 0.268487 -3.12422 0.00157464 0.0495726
0.689968 0.15967 0.268491 -3.12421 0.00153672 0.0495222
0.689958 0.159666 0.268489 -3.12421 0.00146289 0.0495655
0.689957 0.15968 0.268484 -3.12419 0.00148278 0.0496391
0.689955 0.159668 0.26844 -3.12422 0.00152106 0.0496992
0.689962 0.159671 0.268467 -3.12419 0.00148229 0.0495981
0.689963 0.159667 0.268466 -3.12423 0.00151918 0.0495908
0.689949 0.159683 0.268475 -3.1242 0.00146382 0.0496153
0.689957 0.159658 0.268468 -3.12421 0.00153817 0.0496064
0.689954 0.159685 0.268481 -3.12419 0.00142633 0.049599
0.689971 0.159671 0.268494 -3.12421 0.00146244 0.0495396
0.689962 0.159686 0.26848 -3.12421 0.00140655 0.0495804
0.689937 0.159664 0.268456 -3.12423 0.00148262 0.049632
0.689948 0.15967 0.268442 -3.12424 0.00148338 0.0496814
0.689945 0.159678 0.268478 -3.12421 0.00146317 0.0495808
0.689962 0.15969 0.268453 -3.12421 0.00144602 0.0496646
0.689956 0.159685 0.268482 -3.1242 0.00148177 0.0495742
0.689955 0.159677 0.268489 -3.12419 0.00146329 0.0495823
0.689945 0.15967 0.268477 -3.12421 0.00146361 0.0496064
0.689943 0.159671 0.268475 -3.1242 0.00150127 0.0496314
0.689957 0.159662 0.268486 -3.12424 0.00153744 0.0495831
0.689965 0.159671 0.26848 -3.1242 0.00151923 0.0495893
0.689955 0.15968 0.268451 -3.12425 0.00138841 0.0496144
0.68994 0.159677 0.268455 -3.12424 0.00144646 0.0497067
0.689976 0.159666 0.268508 -3.12419 0.00151795 0.049515
0.689934 0.159665 0.268463 -3.12422 0.00148278 0.0496413
0.689968 0.159671 0.268463 -3.12422 0.00146373 0.0496136
0.68996 0.15964 0.268466 -3.12422 0.00155682 0.0496147
0.689948 0.159666 0.26847 -3.12418 0.00150129 0.0496222
0.689946 0.159668 0.268467 -3.12424 0.0014451 0.0496232
0.689952 0.159683 0.268468 -3.12421 0.00142644 0.0496064
0.689955 0.159669 0.268466 -3.12425 0.00150037 0.0495911
0.689963 0.15965 0.268481 -3.12421 0.00151904 0.049582
0.689945 0.159652 0.268462 -3.12422 0.00148277 0.0496386
0.689949 0.159645 0.268466 -3.12422 0.00152021 0.049656
0.689942 0.159649 0.26845 -3.12425 0.00148352 0.0496968
0.689952 0.159663 0.268481 -3.12422 0.00146338 0.0495982
0.689934 0.159654 0.26846 -3.12424 0.00146441 0.0496656
0.689946 0.159652 0.268492 -3.1242 0.00146253 0.0495891
0.68996 0.159667 0.268492 -3.12422 0.00150052 0.0495972
0.689947 0.15966 0.268457 -3.12422 0.00144439 0.0496127
0.689957 0.159667 0.268479 -3.12421 0.00150085 0.0496078
0.68997 0.15966 0.268518 -3.12421 0.00146064 0.0494807
0.689973 0.159662 0.268532 -3.1242 0.00146032 0.049464
0.689948 0.15967 0.26848 -3.12422 0.0014636 0.0496152
0.68995 0.159648 0.268487 -3.12417 0.00148135 0.0495874
0.689957 0.159653 0.268465 -3.12425 0.0014628 0.0496148
0.689944 0.15966 0.268455 -3.12424 0.00144571 0.0497061
0.689958 0.159666 0.268489 -3.12421 0.00151876 0.049566
0.689955 0.159664 0.268467 -3.12424 0.00146436 0.0496656
0.689937 0.159663 0.268475 -3.12422 0.00148163 0.0495734
0.68995 0.159679 0.268455 -3.12423 0.0014636 0.0496062
0.68997 0.159644 0.268496 -3.1242 0.00157433 0.0495468
0.689969 0.159659 0.268508 -3.12422 0.00149935 0.0495304
0.689958 0.159667 0.268499 -3.12419 0.00151844 0.0495399
0.689947 0.159651 0.268446 -3.12424 0.00146376 0.0496632
0.689952 0.159665 0.268473 -3.12421 0.00146386 0.0496235
0.689931 0.159651 0.268456 -3.12425 0.00150149 0.0496573
0.689951 0.159672 0.268455 -3.12424 0.00148307 0.0496654
0.689951 0.159662 0.268499 -3.1242 0.00149983 0.0495485
0.689956 0.159658 0.268514 -3.12418 0.00148086 0.0495232
0.689962 0.15968 0.268497 -3.12418 0.0015 0.0495466
0.689962 0.159648 0.268517 -3.12419 0.00146064 0.0494722
0.689962 0.15965 0.268489 -3.12421 0.001556 0.0495657
0.689972 0.159665 0.268504 -3.12418 0.00151818 0.0495222
0.68995 0.159653 0.268487 -3.12422 0.00153802 0.0496146
0.689947 0.159661 0.268467 -3.12423 0.00150116 0.0496312
0.689966 0.15966 0.268496 -3.12421 0.00146166 0.0495386
0.689962 0.159642 0.268487 -3.1242 0.00149982 0.0495901
0.68996 0.159678 0.268505 -3.12419 0.00149975 0.0495387
0.689945 0.159679 0.268478 -3.1242 0.00146337 0.0495894
0.689954 0.159685 0.268471 -3.1242 0.00142684 0.0496324
0.689952 0.159671 0.268474 -3.12423 0.00144462 0.0495905
0.689946 0.159669 0.268487 -3.12422 0.00142555 0.0496142
0.689947 0.159664 0.268459 -3.12421 0.00148321 0.0496642
0.689968 0.159671 0.268463 -3.12422 0.00144436 0.0496134
0.68997 0.159662 0.268501 -3.12421 0.00144301 0.0495391
0.689976 0.159672 0.26849 -3.12423 0.00146249 0.0495484
0.689955 0.159658 0.268494 -3.12417 0.00151865 0.0495468
0.68995 0.159665 0.268462 -3.1242 0.00151999 0.0496305
0.689936 0.159644 0.268488 -3.12422 0.00148153 0.0495734
0.689952 0.159658 0.26848 -3.12425 0.00151888 0.049591
0.689946 0.159663 0.268495 -3.1242 0.0015009 0.049615
0.689945 0.159679 0.268478 -3.1242 0.00142613 0.0495891
0.689976 0.159664 0.268507 -3.12421 0.00146138 0.0495233
0.689954 0.159688 0.268499 -3.12422 0.00142473 0.049515
0.689943 0.159663 0.268443 -3.12428 0.00152024 0.0496734
0.689967 0.159677 0.268501 -3.12422 0.00151804 0.0495319
0.689952 0.159674 0.268485 -3.12421 0.00144516 0.0496243
0.68996 0.159667 0.26851 -3.1242 0.00144312 0.0495467
0.689953 0.15966 0.268444 -3.12426 0.00152 0.0496482
0.689978 0.159664 0.26848 -3.12422 0.0015182 0.0495305
0.689962 0.159663 0.268503 -3.12417 0.00153762 0.0495716
0.689957 0.159662 0.268523 -3.1242 0.00151699 0.0494648
0.689959 0.159648 0.268458 -3.12423 0.00148187 0.0496311
0.689957 0.159681 0.268509 -3.12422 0.00144347 0.0495309
0.689982 0.159637 0.268524 -3.12421 0.0015548 0.0494566
0.689953 0.159647 0.268508 -3.12419 0.00153698 0.0495394
0.68996 0.159673 0.268474 -3.12423 0.00142484 0.049565
0.689953 0.159662 0.268501 -3.12422 0.00151869 0.0495748
0.689961 0.15968 0.268506 -3.12417 0.00146246 0.0495289
0.689952 0.159652 0.268488 -3.12421 0.00153695 0.0495385
0.689961 0.159639 0.268476 -3.12424 0.00159402 0.0496245
0.689967 0.159681 0.268502 -3.12419 0.00148117 0.0495399
0.689962 0.159671 0.268486 -3.12419 0.00151937 0.0495972
0.689965 0.159668 0.268506 -3.1242 0.00149912 0.0495046
0.689965 0.159657 0.268493 -3.12423 0.00148128 0.0495636
0.689974 0.159671 0.268497 -3.12423 0.00149967 0.0495487
0.689962 0.159651 0.268508 -3.12418 0.00153656 0.0495067
0.68997 0.159657 0.268529 -3.12415 0.00149889 0.0494789
0.689948 0.159649 0.268511 -3.12421 0.00149888 0.0494963
0.689975 0.159685 0.26854 -3.12416 0.00142315 0.049454
0.689966 0.159643 0.268502 -3.12421 0.00157449 0.0495629
0.689968 0.159651 0.268486 -3.12422 0.00144355 0.0495715
0.689965 0.159676 0.268535 -3.1242 0.00149806 0.0494476
0.689965 0.159665 0.268514 -3.12422 0.00146122 0.0494717
0.689971 0.15967 0.268522 -3.12421 0.00149883 0.0494987
0.689962 0.159665 0.268521 -3.12421 0.00151721 0.0494801
0.689952 0.159643 0.268486 -3.12422 0.00155579 0.0495551
0.689968 0.159679 0.268484 -3.12422 0.00150019 0.0495736
0.689978 0.159639 0.26851 -3.12425 0.00151674 0.0494636
0.689981 0.15965 0.26852 -3.1242 0.00155529 0.0495287
0.689963 0.159659 0.268521 -3.12419 0.00149898 0.0494961
0.689977 0.159685 0.268524 -3.12418 0.00144288 0.049479
0.689986 0.159629 0.268508 -3.12422 0.00159335 0.0494899
0.689983 0.159657 0.26854 -3.12419 0.00149779 0.0494287
0.68999 0.159647 0.268556 -3.12414 0.00157284 0.0494037
0.689986 0.159659 0.268545 -3.12419 0.00149776 0.0494293
0.689996 0.159676 0.26855 -3.12416 0.00147909 0.0494146
0.69 0.159656 0.268548 -3.12417 0.00157137 0.0493636
0.689999 0.159648 0.268555 -3.12416 0.00157225 0.0493712
0.690004 0.159668 0.268566 -3.12417 0.00153397 0.0493623
0.690004 0.159665 0.268545 -3.1242 0.00149674 0.0493635
0.690001 0.159663 0.26857 -3.12418 0.00151451 0.0493136
0.690006 0.15968 0.26859 -3.12414 0.00147726 0.049304
0.690008 0.159684 0.268554 -3.1242 0.00149601 0.0493202
0.690013 0.159669 0.268565 -3.12419 0.00151475 0.049329
0.690016 0.15969 0.268611 -3.12416 0.00145721 0.0492277
0.690017 0.159662 0.268568 -3.12418 0.00153311 0.0493094
0.690021 0.15969 0.268588 -3.12418 0.00145763 0.0492525
0.690014 0.159679 0.268606 -3.12416 0.00153173 0.0492274
0.690006 0.159695 0.268592 -3.12415 0.00143936 0.0492685
0.690022 0.159658 0.268582 -3.12415 0.00157095 0.0492932
0.690032 0.159679 0.268597 -3.12415 0.001475 0.0492112
0.690026 0.15967 0.268617 -3.12411 0.00149319 0.0491768
0.690037 0.159714 0.26865 -3.12408 0.00145577 0.049119
0.690033 0.159693 0.268631 -3.12411 0.00149423 0.0492014
0.690068 0.159712 0.268692 -3.12404 0.00147253 0.0489998
0.69008 0.159697 0.268682 -3.12406 0.00154712 0.0490086
0.69006 0.159706 0.268692 -3.12407 0.00152861 0.0490238
0.690094 0.159687 0.268695 -3.12404 0.00158549 0.0489815
0.690086 0.15972 0.268723 -3.12403 0.00147181 0.0489625
0.690101 0.159722 0.268757 -3.12406 0.00150716 0.0488645
0.690088 0.15972 0.268752 -3.12401 0.00147007 0.0488532
0.690121 0.159718 0.268759 -3.124 0.00152548 0.048821
0.690122 0.159751 0.268779 -3.12396 0.00148821 0.0488121
0.69014 0.159706 0.268813 -3.12398 0.00158029 0.0486703
0.690142 0.159751 0.268865 -3.1239 0.00146591 0.0485862
0.690147 0.159746 0.268879 -3.12389 0.00148437 0.048576
0.690182 0.159766 0.268883 -3.12393 0.00146478 0.0485279
0.690201 0.159751 0.268918 -3.12387 0.00155717 0.0484234
0.690201 0.159759 0.268939 -3.12387 0.00148041 0.0483819
0.690213 0.159737 0.268946 -3.12386 0.00159407 0.0483632
0.690236 0.159806 0.268969 -3.12383 0.00149845 0.0482909
0.690258 0.159788 0.269044 -3.12381 0.00153358 0.0481797
0.690299 0.159827 0.26906 -3.12377 0.00145769 0.0480797
0.690305 0.159802 0.26906 -3.12377 0.00155153 0.0480795
0.690316 0.159857 0.269105 -3.12373 0.00145683 0.0480282
0.690364 0.159849 0.269143 -3.12373 0.00149171 0.0478858
0.690372 0.159819 0.269201 -3.12366 0.00156565 0.0477522
0.6904 0.159851 0.269191 -3.12367 0.00152776 0.0477594
0.690413 0.159894 0.269254 -3.12364 0.00141257 0.047643
0.690448 0.159877 0.269288 -3.1236 0.00150576 0.0475491
0.690474 0.159918 0.269306 -3.12357 0.00150381 0.0474674
0.690505 0.159915 0.269349 -3.12355 0.00148398 0.0473986
0.690532 0.159929 0.26939 -3.1235 0.0015003 0.0472454
0.690572 0.15994 0.269418 -3.1235 0.00151924 0.0472287
0.690584 0.159975 0.269468 -3.12345 0.00149815 0.0471208
0.690664 0.159975 0.269513 -3.12341 0.0015894 0.0469011
0.690676 0.159975 0.269574 -3.12335 0.00156892 0.0467824
0.690706 0.160026 0.2696 -3.12334 0.00151056 0.0467247
0.690762 0.160044 0.269692 -3.12328 0.00146935 0.0464775
0.690794 0.160067 0.269704 -3.12329 0.00152436 0.0464305
0.690807 0.160067 0.269746 -3.12325 0.00150485 0.0463759
0.690893 0.16013 0.269845 -3.12315 0.00142576 0.0460759
0.690939 0.160123 0.26991 -3.12312 0.00147992 0.0459322
0.691001 0.160158 0.269958 -3.12306 0.00151538 0.0458125
0.691084 0.160221 0.27011 -3.12293 0.00143418 0.0454352
0.69117 0.160213 0.270189 -3.12289 0.00154321 0.0451748
0.691181 0.160278 0.270247 -3.12284 0.00144744 0.045108
